Booking: Account,Booking Event: Name,Event Date,Start Time 12 Hour,End Time 12 Hour,Event Classification,Blended Food Revenue,Blended Beverage Revenue,Blended Revenue Total,Function Room,Function Room Setup,Expected,Guaranteed,Set,Booking: Catering Manager
MLR Wedding Room Block and Ancillary Events 2021,Breakfast On Own,2/7/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,50,,,Kenna Feuge
MLR 2021 Wedding Room Block,Breakfast On Own,5/2/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,60,,,David zBennett
Greater Houston Church,Dinner On Own,1/24/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,90,,,Kenna Feuge
Greater Houston Church,Breakfast On Own,1/25/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,90,,,Kenna Feuge
Greater Houston Church,Lunch On Own,1/25/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,90,,,Kenna Feuge
Greater Houston Church,Dinner On Own,1/25/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,85,,,Kenna Feuge
Greater Houston Church,Dinner On Own,1/26/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,55,,,Kenna Feuge
Greater Houston Church,Breakfast On Own,1/26/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,85,,,Kenna Feuge
Greater Houston Church,Lunch On Own,1/26/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,85,,,Kenna Feuge
Greater Houston Church,Breakfast On Own,1/27/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,55,,,Kenna Feuge
Greater Houston Church,Lunch On Own,1/27/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,55,,,Kenna Feuge
MLR Wedding Room Block and Ancillary Events 2021,Lunch On Own,1/30/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,20,,,Kenna Feuge
MLR Wedding Room Block and Ancillary Events 2021,Breakfast On Own,1/30/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,20,,,Kenna Feuge
MLR Wedding Room Block and Ancillary Events 2021,Breakfast On Own,1/31/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,20,,,Kenna Feuge
MLR 2021 Wedding Room Block,Dinner On Own,2/4/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,18,,,
MLR 2021 Wedding Room Block,Breakfast On Own,2/5/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,18,,,
MLR 2021 Wedding Room Block,Lunch On Own,2/5/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,20,,,
MLR 2021 Wedding Room Block,Breakfast On Own,2/6/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,25,,,
MLR 2021 Wedding Room Block,Breakfast On Own,2/7/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,35,,,
"Rotary International District 5910, Texas, USA",Lunch On Own,4/24/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,50,,,Kenna Feuge
MLR Wedding Room Block and Ancillary Events 2021,Dinner On Own,2/12/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,12,,,
MLR Wedding Room Block and Ancillary Events 2021,Breakfast On Own,2/13/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,15,,,
MLR Wedding Room Block and Ancillary Events 2021,Breakfast On Own,2/14/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,15,,,
MLR Wedding Room Blocks 2021,Dinner On Own,2/19/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,,,,
MLR Wedding Room Blocks 2021,Breakfast On Own,2/20/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,
MLR Wedding Room Blocks 2021,Breakfast On Own,2/21/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,
MLR Wedding Room Blocks 2021,Dinner On Own,4/29/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,34,,,
MLR Wedding Room Blocks 2021,Lunch On Own,4/30/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,24,,,
MLR Wedding Room Blocks 2021,Breakfast On Own,4/30/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,34,,,
MLR Wedding Room Blocks 2021,Breakfast On Own,2/28/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,22,,,
"The Steamery, Inc.",Dinner On Own,5/1/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,10,,,
"The Steamery, Inc.",Breakfast On Own,5/2/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,10,,,
MLR Wedding Room Blocks 2021,Breakfast On Own,1/1/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,30,,,Kenna Feuge
MLR Wedding Room Blocks 2021,Breakfast On Own,2/27/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,
MLR Wedding Room Blocks 2021,Breakfast On Own,2/28/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,
Oilman Texas Triathlon,Dinner On Own,11/5/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,60,,,Kenna Feuge
Oilman Texas Triathlon,Lunch On Own,11/6/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,60,,,Kenna Feuge
Oilman Texas Triathlon,Breakfast On Own,11/6/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,0,,,Kenna Feuge
Oilman Texas Triathlon,Dinner On Own,11/6/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,150,,,Kenna Feuge
Oilman Texas Triathlon,Breakfast On Own,11/7/2021,5:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,500,,,Kenna Feuge
New Caney High School Reunions,Dinner On Own,8/27/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,24,,,Kenna Feuge
New Caney High School Reunions,Breakfast On Own,8/28/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,24,,,Kenna Feuge
New Caney High School Reunions,Lunch On Own,8/28/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,24,,,Kenna Feuge
New Caney High School Reunions,Breakfast On Own,8/29/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,30,,,Kenna Feuge
"Pumps of Houston, Inc",Lunch On Own,2/10/2021,11:00 AM,1:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,10,,,Kenna Feuge
"Pumps of Houston, Inc",Breakfast On Own,2/12/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,17,,,Kenna Feuge
MLR Wedding Room Block and Ancillary Events 2021,Breakfast On Own,11/20/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,40,,,Kenna Feuge
MLR Wedding Room Block and Ancillary Events 2021,Breakfast On Own,11/21/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,40,,,Kenna Feuge
Wildwood Gospel Church,Dinner On Own,5/21/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,22,,,Theresa Mentzer
Wildwood Gospel Church,Breakfast On Own,5/22/2021,7:00 AM,8:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,22,,,Theresa Mentzer
Wildwood Gospel Church,Dinner On Own,5/22/2021,6:00 PM,7:30 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,27,22,,Theresa Mentzer
Wildwood Gospel Church,Breakfast On Own,5/23/2021,7:00 AM,8:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,22,,,Theresa Mentzer
Houston Building Owners & Managers Association,Dinner On Own,8/15/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,5,,,Theresa Mentzer
MS Directional,Dinner on Own,4/14/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,30,,,
MS Directional,Breakfast On Own,4/15/2021,7:00 AM,9:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,30,,,
Cliff Drysdale Tennis,Dinner on Own,4/8/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,9,,,
Cliff Drysdale Tennis,Breakfast on Own,4/9/2021,7:00 AM,8:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,9,,,
Cliff Drysdale Tennis,Dinner on Own,4/9/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,12,,,
Cliff Drysdale Tennis,Dinner on Own,4/10/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,12,,,
Cliff Drysdale Tennis,Breakfast on Own,4/10/2021,7:00 AM,8:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,12,,,
Cliff Drysdale Tennis,Breakfast on Own,4/11/2021,7:00 AM,8:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,12,,,
Texas Consumer Finance Association,Dinner On Own,7/12/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,150,,,Theresa Mentzer
Texas Consumer Finance Association,Breakfast On Own,7/13/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,150,,,Theresa Mentzer
Texas Consumer Finance Association,Lunch On Own,7/13/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,110,,,Theresa Mentzer
Texas Consumer Finance Association,Dinner On Own,7/14/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,225,,,Theresa Mentzer
Texas Consumer Finance Association,Dinner On Own,7/15/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,40,,,Theresa Mentzer
Texas Consumer Finance Association,Lunch On Own,7/15/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,40,,,Theresa Mentzer
Texas Consumer Finance Association,Breakfast On Own,7/16/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,40,,,Theresa Mentzer
MLR Suzanne Generic 2021,Dinner On Own,4/9/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,10,,,
MLR Suzanne Generic 2021,Dinner On Own,4/10/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,10,,,
MLR Suzanne Generic 2021,Breakfast On Own,4/11/2021,9:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,10,,,
Jet Lending,Dinner On Own,4/9/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,,11,0,,Theresa Mentzer
Jet Lending,Breakfast On Own,4/10/2021,7:00 AM,9:00 AM,Breakfast - Restaurant,0,0,0,Restaurant of Choice,,11,0,,Theresa Mentzer
Jet Lending,Lunch On Own,4/10/2021,11:00 AM,1:00 PM,Lunch - Restaurant,0,0,0,Restaurant of Choice,,11,0,,Theresa Mentzer
Association of Energy Service Companies (AESC),Dinner On Own,3/2/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,20,,,Kenna Feuge
Association of Energy Service Companies (AESC),Breakfast On Own,3/3/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,20,,,Kenna Feuge
Association of Energy Service Companies (AESC),Lunch On Own,3/3/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,20,,,Kenna Feuge
Association of Energy Service Companies (AESC),Dinner On Own,3/3/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,20,,,Kenna Feuge
Nova 401(k) Associates Inc.,Dinner On Own,2/23/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,10,,,Kenna Feuge
Nova 401(k) Associates Inc.,Lunch On Own,2/26/2021,11:30 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,10,,,Kenna Feuge
Benchmark Hospitality International,Lunch - Restaurant,5/6/2021,11:30 AM,2:00 PM,Lunch - Restaurant,0,0,0,Restaurant of Choice,Existing,25,,,Theresa Mentzer
Five Below Group,Breakfast,3/10/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,12,,,
Five Below Group,Lunch,3/10/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,11,,,
Five Below Group,Dinner,3/10/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,11,,,
Five Below Group,Breakfast,3/11/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,11,,,
Five Below Group,Lunch,3/11/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,11,,,
Five Below Group,Dinner,3/11/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,11,,,
Five Below Group,Breakfast,3/12/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,12,,,
"Crisis Prevention Institute, Inc.",Lunch On Own,6/10/2021,11:30 AM,12:30 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,10,,,Kenna Feuge
"Crisis Prevention Institute, Inc.",Lunch On Own,6/11/2021,11:30 AM,12:30 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,10,,,Kenna Feuge
"Perdue Brandon Fielder Collins & Mott, LLP",Dinner On Own,3/31/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,27,,,Kenna Feuge
"Perdue Brandon Fielder Collins & Mott, LLP",Breakfast On Own,4/1/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,27,,,Kenna Feuge
"Perdue Brandon Fielder Collins & Mott, LLP",Lunch On Own,4/1/2022,12:00 PM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,44,,,Kenna Feuge
Texas Tige,Dinner On Own,5/21/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,40,,,Kenna Feuge
Texas Tige,Breakfast On Own,5/22/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,40,,,Kenna Feuge
Texas Tige,Lunch On Own,5/22/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,60,,,Kenna Feuge
Texas Tige,Breakfast On Own,5/23/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,60,,,Kenna Feuge
Coalition Culture,Dinner On Own,11/29/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,8,,,Kenna Feuge
MLR 2022 WRB,Breakfast On Own,2/2/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,Blair Scott
MLR 2022 WRB,Lunch On Own,2/2/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,,,,Blair Scott
MLR 2022 WRB,Breakfast On Own,2/3/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,Blair Scott
MLR 2022 WRB,Lunch On Own,2/3/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,,,,Blair Scott
MLR 2022 WRB,Breakfast On Own,2/4/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,Blair Scott
MLR 2022 WRB,Lunch On Own,2/4/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,,,,Blair Scott
MLR 2022 WRB,Breakfast On Own,2/5/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,Blair Scott
MLR 2022 WRB,Lunch On Own,2/5/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,,,,Blair Scott
MLR 2022 WRB,Breakfast On Own,2/6/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,Blair Scott
MLR 2021 Wedding Room Block,Breakfast On Own,10/2/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,
MLR 2021 Wedding Room Block,Lunch On Own,10/2/2021,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,,,,
MLR 2021 Wedding Room Block,Breakfast On Own,10/3/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,,,,
Texas Propane Gas Association,Dinner On Own,4/11/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,30,30,,Peggy Bennett
Texas Propane Gas Association,Lunch On Own,4/12/2022,11:00 AM,1:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,30,30,,Peggy Bennett
Texas Propane Gas Association,Breakfast On Own,4/12/2022,8:00 AM,9:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,30,30,,Peggy Bennett
Texas Propane Gas Association,Breakfast On Own,4/13/2022,8:00 AM,9:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,35,35,,Peggy Bennett
Texas Roadhouse,Breakfast On Own,11/9/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,33,,,Kenna Feuge
Texas Roadhouse,Breakfast On Own,11/4/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,29,,,Kenna Feuge
MLR 2021 Wedding Room Block,Dinner On Own,11/5/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,3,3,,Blair Scott
J D Rush Corporation,Breakfast On Own,12/11/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,44,,,Theresa Mentzer
NEA Group,Dinner - Restaurant,11/11/2021,7:00 PM,9:00 PM,Dinner - Restaurant,0,0,0,Restaurant of Choice,Existing,16,,,Kenna Feuge
NEA Group,Lunch On Own,11/12/2021,12:00 PM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,10,,,Kenna Feuge
MLR Social Events 2020-2021,Breakfast On Own,12/12/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,18,,,Kenna Feuge
"Cornerstone Home Lending, Inc.",Dinner On Own,4/8/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,3,,,Theresa Mentzer
"Cornerstone Home Lending, Inc.",Breakfast on Own,4/9/2022,7:30 AM,8:30 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,0,0,,Theresa Mentzer
Alsay Incorporated,Dinner on Own,11/4/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,5,,,Theresa Mentzer
Alsay Incorporated,Dinner on Own,11/5/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,1,,,Theresa Mentzer
Alsay Incorporated,Breakfast on Own,11/6/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,1,,,Theresa Mentzer
United Site Services,Lunch,10/28/2021,12:00 PM,1:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,8,8,8,Desiree Tapping
DPI of Texas,Dinner On Own,9/22/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,4,,,Theresa Mentzer
DPI of Texas,Breakfast On Own,9/23/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,4,,,Theresa Mentzer
DPI of Texas,Lunch On Own,9/23/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,4,,,Theresa Mentzer
DPI of Texas,Dinner On Own,9/23/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,44,,,Theresa Mentzer
DPI of Texas,Breakfast On Own,9/24/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,44,,,Theresa Mentzer
DPI of Texas,Lunch On Own,9/24/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,44,,,Theresa Mentzer
DPI of Texas,Breakfast On Own,9/25/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,44,,,Theresa Mentzer
Allied Reliability,Dinner On Own,11/2/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,9,,,Theresa Mentzer
Allied Reliability,Breakfast On Own,11/3/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,9,,,Theresa Mentzer
Dixon Family Reunion,Breakfast On Own,6/18/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,On Own,34,35,,Jennifer Perkins
Dixon Family Reunion,Lunch On Own,6/18/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,,,,Jennifer Perkins
Easy Day Sports,Dinner On Own,11/16/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,2,,,Theresa Mentzer
Easy Day Sports,Breakfast On Own,11/17/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,2,,,Theresa Mentzer
Easy Day Sports,Lunch On Own,11/17/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,2,,,Theresa Mentzer
Easy Day Sports,Dinner On Own,11/17/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,8,,,Theresa Mentzer
Easy Day Sports,Dinner On Own,11/18/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,20,,,Theresa Mentzer
Easy Day Sports,Breakfast On Own,11/18/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,8,,,Theresa Mentzer
Easy Day Sports,Lunch On Own,11/18/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,8,,,Theresa Mentzer
Easy Day Sports,Dinner On Own,11/19/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,15,,,Theresa Mentzer
Easy Day Sports,Breakfast On Own,11/19/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,20,,,Theresa Mentzer
Easy Day Sports,Lunch On Own,11/19/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,20,,,Theresa Mentzer
Easy Day Sports,Breakfast On Own,11/20/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,15,,,Theresa Mentzer
Oilman Texas Triathlon,Dinner On Own,11/4/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,25,,,Kenna Feuge
Oilman Texas Triathlon,Lunch On Own,11/5/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,60,,,Kenna Feuge
Oilman Texas Triathlon,Breakfast On Own,11/5/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,25,,,Kenna Feuge
Oilman Texas Triathlon,Dinner On Own,11/5/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,150,,,Kenna Feuge
Oilman Texas Triathlon,Breakfast On Own,11/6/2022,5:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,500,,,Kenna Feuge
"Intermodal Tank Transport USA, Inc.",Breakfast On Own,12/4/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,80,,,Theresa Mentzer
Abby Realty,Breakfast On Own,12/17/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,20,,,Theresa Mentzer
Builders FirstSource,Breakfast On Own,12/12/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,7,,,Theresa Mentzer
Texas Sign Association,Dinner On Own,1/20/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,14,,,Theresa Mentzer
Allied Reliability,Dinner On Own,11/16/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,11,,,Theresa Mentzer
Allied Reliability,Dinner On Own,11/18/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,7,,,Theresa Mentzer
Allied Reliability,Breakfast On Own,11/19/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,7,,,Theresa Mentzer
Lewis Tree Service,Dinner On Own,12/1/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,21,,,Kenna Feuge
Lewis Tree Service,Lunch On Own,12/2/2021,12:00 PM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,10,,,Kenna Feuge
Flatiron Construction,Breakfast On Own,12/18/2021,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,30,,,Desiree Tapping
Novo Nordisk,Dinner On Own,1/11/2022,7:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,14,,,Kenna Feuge
Team Texas,Lunch On Own,8/24/2022,11:00 AM,2:00 PM,Lunch On Own,0,0,0,Restaurant of Choice,Existing,12,,,Theresa Mentzer
Team Texas,Dinner On Own,8/24/2022,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,12,,,Theresa Mentzer
Team Texas,Breakfast On Own,8/25/2022,7:00 AM,10:00 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,12,,,Theresa Mentzer
Hempel,Dinner On Own,11/30/2021,6:00 PM,9:00 PM,Dinner On Own,0,0,0,Restaurant of Choice,Existing,5,,,Kenna Feuge
Hempel,Breakfast On Own,12/1/2021,7:00 AM,8:30 AM,Breakfast On Own,0,0,0,Restaurant of Choice,Existing,5,,,Kenna Feuge
